sample_id	batch	source_group	input_file	diagnosis	UMAP1	UMAP2
TARGET-20-PAVNUW-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7159247	6.707008
TARGET-20-PAVNUW-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.5679556	5.4616647
TARGET-20-PAVNUW-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.4231337	4.078619
TARGET-20-PAVNVF-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	2.1370056	8.764896
TARGET-20-PAVNWF-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.6475598	9.889806
TARGET-20-PAVNYE-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.8868873	8.241926
TARGET-20-PAVNZB-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.9794467	6.3839107
TARGET-20-PAVNZB-10A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2762744	5.6987762
TARGET-20-PAVNZB-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.338202	6.9916534
TARGET-20-PAVPBC-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-2.4862823	11.32785
TARGET-20-PAVPCA-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.19277975	8.7782
TARGET-20-PAVPDN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	2.3577206	6.4186716
TARGET-20-PAVPED-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.19972666	8.903236
TARGET-20-PAVPFR-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.640202	13.275269
TARGET-20-PAVPFR-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.1662407	8.386565
TARGET-20-PAVPIU-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.13266952	4.7728014
TARGET-20-PAVPIU-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.8334315	3.8607368
TARGET-20-PAVPJM-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.62471145	12.204824
TARGET-20-PAVPKA-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.025149	12.66682
TARGET-20-PAVPKA-40A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.051342543	10.943027
TARGET-20-PAVPLI-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.7601032	8.128892
TARGET-20-PAVPLL-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.3866668	8.947844
TARGET-20-PAVPLM-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.53737193	5.8157387
TARGET-20-PAVPMH-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.7478244	8.414718
TARGET-20-PAVPMJ-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.1179827	9.601139
TARGET-20-PAVPVK-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2814564	7.30001
TARGET-20-PAVPVK-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.1966708	3.5624533
TARGET-20-PAVPWB-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.7062027	10.558945
TARGET-20-PAVPXS-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.351642	8.923385
TARGET-20-PAVPZJ-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2173827	5.437351
TARGET-20-PAVRAT-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.0672253	12.731192
TARGET-20-PAVRAT-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7784191	13.632893
TARGET-20-PAVRBA-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.708559	8.226243
TARGET-20-PAVRCS-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.8257765	10.05786
TARGET-20-PAVRCS-10A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.5748614	10.286159
TARGET-20-PAVRGN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.2181964	8.526626
TARGET-20-PAVRHS-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.1427066	8.212678
TARGET-20-PAVRJP-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.0936276	9.801457
TARGET-20-PAVRJP-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.6499169	6.0584164
TARGET-20-PAVRTN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.3487875	8.355335
TARGET-20-PAVRUZ-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.1472911	3.645263
TARGET-20-PAVRWU-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.5269408	4.28465
TARGET-20-PAVRWU-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.35016632	4.597642
TARGET-20-PAVRWU-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.1024549	3.8678668
TARGET-20-PAVSAN-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.40756312	12.264975
TARGET-20-PAVSAN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.6853351	12.290833
TARGET-20-PAVSCL-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.038951	9.327904
TARGET-20-PAVSED-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.831554	7.7084956
TARGET-20-PAVSEJ-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.45457426	12.098331
TARGET-20-PAVSFB-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.3857267	13.38049
TARGET-20-PAVSFB-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.8786812	10.788989
TARGET-20-PAVSFB-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.8788769	13.692516
TARGET-20-PAVSHX-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-3.2715402	11.166117
TARGET-20-PAVSHX-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.1265168	13.972741
TARGET-20-PAVSIX-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.0259179	4.612489
TARGET-20-PAVSIZ-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.8615708	8.14955
TARGET-20-PAVSJN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-3.3163693	11.168189
TARGET-20-PAVSLI-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.1055913	12.452763
TARGET-20-PAVSLI-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.3766772	13.493607
TARGET-20-PAVSNL-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	2.3034942	5.9768925
TARGET-20-PAVSSE-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-2.463901	11.227236
TARGET-20-PAVSSE-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7315711	13.73736
TARGET-20-PAVSVU-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.70164543	4.298412
TARGET-20-PAVSVU-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7889805	6.7803674
TARGET-20-PAVSVU-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.1990981	5.0153413
TARGET-20-PAVSWX-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.4312657	10.429564
TARGET-20-PAVSWX-EOI1-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.5967518	10.841011
TARGET-20-PAVSWX-EOI2-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.014419	10.843593
TARGET-20-PAVSYK-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.6648089	6.878943
TARGET-20-PAVTBA-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.7735399	7.045252
TARGET-20-PAVTBA-10A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.6066517	4.589926
TARGET-20-PAVTBA-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.5305466	6.9598
TARGET-20-PAVTDU-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.6233106	7.3600183
TARGET-20-PAVTDU-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.9401169	7.272595
TARGET-20-PAVTDU-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.6765479	4.1619883
TARGET-20-PAVTDW-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-2.7226613	11.378928
TARGET-20-PAVTDW-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.6252995	11.297736
TARGET-20-PAVTFI-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.1142782	5.1744213
TARGET-20-PAVTFI-40A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.3013551	8.169018
TARGET-20-PAVTIP-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.9574273	9.914988
TARGET-20-PAVTKK-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-2.6101449	11.40821
TARGET-20-PAVTKK-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.5770298	11.333511
TARGET-20-PAVTLN-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.8008766	6.434167
TARGET-20-PAVTLN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2303625	5.987008
TARGET-20-PAVTMY-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	2.9378262	8.290095
TARGET-20-PAVTRM-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.8082497	6.3810096
TARGET-20-PAVTRM-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7287683	6.252723
TARGET-20-PAVTRU-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.351216	13.474755
TARGET-20-PAVTRU-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.6800361	10.321639
TARGET-20-PAVTWF-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.1115316	10.499757
TARGET-20-PAVTWM-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-2.7235498	11.56115
TARGET-20-PAVTXM-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.531562	9.983706
TARGET-20-PAVTXM-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.6419724	13.746295
TARGET-20-PAVUAD-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.96091187	12.038694
TARGET-20-PAVUAP-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.41656315	12.351315
TARGET-20-PAVUAP-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.7852006	12.246332
TARGET-20-PAVUBN-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.7663748	10.039052
TARGET-20-PAVUBN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.37560913	10.199493
TARGET-20-PAVUBN-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2218915	13.93094
TARGET-20-PAVUDH-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2201287	12.360867
TARGET-20-PAVUDH-10A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.26092666	11.5233755
TARGET-20-PAVUEF-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.1450634	8.779213
TARGET-20-PAVUGM-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.7337147	10.0688715
TARGET-20-PAVUGM-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.80538446	11.409747
TARGET-20-PAVUHF-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.83683527	7.6473675
TARGET-20-PAVUHF-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.0878938	3.7013805
TARGET-20-PAVUJA-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.0456302	4.7251678
TARGET-20-PAVULK-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-2.6959198	11.322961
TARGET-20-PAVUPS-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.7514803	12.232127
TARGET-20-PAVUPX-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-3.2360134	11.150323
TARGET-20-PAVUPX-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7811594	13.884113
TARGET-20-PAVUUU-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.3426563	5.525636
TARGET-20-PAVUVD-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.7520809	12.094358
TARGET-20-PAVUVI-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-2.8312788	11.328383
TARGET-20-PAVUVI-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2309879	14.012649
TARGET-20-PAVUZN-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.6966675	6.9159255
TARGET-20-PAVVAB-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-3.2973003	11.273289
TARGET-20-PAVVAB-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.1514413	14.011199
TARGET-20-PAVVAM-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.7854667	8.118334
TARGET-20-PAVVAM-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	2.9769762	8.192832
TARGET-20-PAVVAT-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.4186146	4.462654
TARGET-20-PAVVAT-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.05241592	4.702034
TARGET-20-PAVVCS-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.7288605	9.909068
TARGET-20-PAVVCS-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.2007682	14.036272
TARGET-20-PAVVKU-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.3455441	10.894686
TARGET-20-PAVVKU-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.6960814	13.409605
TARGET-20-PAVVKU-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.6309671	13.697417
TARGET-20-PAVVTF-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7701335	11.374618
TARGET-20-PAVVUT-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.0003784	7.250356
TARGET-20-PAVVUT-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.51129067	7.904263
TARGET-20-PAVWBB-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.1175319	9.5678425
TARGET-20-PAVWBW-04A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.4801537	6.937349
TARGET-20-PAVWBW-09A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-0.87868464	7.096644
TARGET-20-PAVWBW-14A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	0.83960956	4.2302732
TARGET-20-PAVWEA-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.1843156	7.3795743
TARGET-20-PAVWEA-10A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	1.1660925	5.2406483
TARGET-20-PAVWFA-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	3.2328846	8.109695
TARGET-20-PAVWJK-03A-01R	AML_B7	AML	WU-TARGET_AML_B7-STRANDED_RSEM_gene_count.2025-12-21_01-15-00.txt	UNKNOWN	-1.7499498	6.681797
TARGET-20-PAVWJK-EOI1-14A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	0.34897462	5.028168
TARGET-20-PAVWJK-EOI2-14A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	0.5683411	5.78841
TARGET-20-PAVWJV-09A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	-1.1242998	10.5488615
TARGET-20-PAVWJY-03A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	-2.4742498	11.550681
TARGET-20-PAVWNG-09A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	-1.2406611	13.323698
TARGET-20-PAVWNG-14A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	-1.9250563	13.648812
TARGET-20-PAVWNG-40A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	0.07726045	10.870535
TARGET-20-PAVWPW-09A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	-1.2070551	12.643326
TARGET-20-PAVWPW-EOI1-14A-01R	AML_B8	AML	WU-TARGET_AML_B8-STRANDED_RSEM_gene_count.2025-12-21_19-28-58.txt	UNKNOWN	-1.6063882	13.671083
